course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"A survey of modern solar system astronomy with emphasis on the underlying physical principles. Topics discussed include the celestial sphere and aspects of the night sky, the structure and evolution of the Sun’s planetary system, comparative planetology, and theories of the formation of planetary systems. Intended for science majors and prospective science teachers.",180,ASTR,Planetary Astronomy,ASTR,141990,Pre: The student should have a good operational familiarity with high school algebra.; Lecture Hours: 3,3
"A survey of modern stellar, galactic, and extragalactic astronomy, with emphasis on the underlying physical principles. Topics covered include stellar structure, interstellar environments and the formation of stars, stellar evolution and death, the structures of galaxies, and cosmology. Intended for science majors and prospective science teachers.",181,ASTR,Stellar Astronomy,ASTR,141990,Pre: The student should have a good operational familiarity with high school algebra; credit in ASTR 110 and/or ASTR 180.; Lecture Hours: 3,3
"An introduction to the tools and techniques of observational astronomy: astronomical time and coordinate systems, photometric systems and magnitudes, principles of telescopes and their operation, introduction to modern astronomical instruments, analysis of astronomical data. Includes planetary, solar and stellar observations.",250,ASTR,Observational Astronomy,ASTR,141990,Pre: Credit for ASTR 110; or ASTR 180 and ASTR 181; Lecture Hours: 3,3
"A lab course in modern observational astronomy, with emphasis on “hands-on” use of instruments to acquire data with research-grade telescopes at the college’s Lanihuli Observatory. Remote telescope observations may also be used. Students will gain on-site observing experience with CCD photometry and spectroscopy through direct acquisition and data analysis using modern laboratory data reduction software. Applications to planetary, solar, stellar and, where possible, galactic astrophysics will be covered.",250L,ASTR,Observational Astronomy Lab,ASTR,141990,Pre: Credit or current enrollment in ASTR 250; Lab Hours: 3,1
"Current topics in planetary exploration, extraterrestrial life, and space resources and colonization.",281,ASTR,Space Explorations,Astronomy,141990,Pre: Credit for ASTR 110 or consent of instructor.; Lecture Hours: 3,3
This course covers current topics in astronomy. The course is designed to have variable credit to coincide with the rigor of the topic. May be repeated up to 8 credits with different topics. A course description will be presented in the schedule of classes.,294V,ASTR,Special Topics in Astronomy,Astronomy,141990,Pre: Credit for ASTR 110 or consent of instructor.; Lecture Hours: 1,1-4
"Introductory (DP) Diversification Physical Science course for all undergraduates in any major. A non-mathematical introduction to basic atmospheric variables, Earth’s past climates, global warming, air pollution, El Nino, hurricanes, tornadoes, and forecasting weather in Hawai’i.",101,ATMO,Introduction to Weather and Climate,Atmospheric Sciences,141990,Lecture Hours: 3,3
"This course is designed to integrate the science of food with the chemical, physical, and biological nature of food. It will incorporate Hawaiian resources and sustainability. The overall goal of this course is to enhance students’ understanding of the science of food using the home kitchen to demonstrate the principles of chemistry, biology, and physics of food through videos, meetings, inquiry-based activities, and a student-designed research project.",106,BIOC,Ono Cooking and Food Science,Biochemistry,141990,Lecture Hours: 3,3
"This laboratory course is designed to illustrate fundamental techniques in the chemical, physical, and biological nature of food through experimentation. It will incorporate Hawaiian resources and sustainability. The overall goal of this course is to enhance students’ understanding of the science of food.",106L,BIOC,Ono Cooking and Food Science Laboratory,Biochemistry,141990,Pre: Grade of C or better or registration in BIOC 106.; Lab Hours: 3,1
"Biological chemistry focusing on the integration of concepts from general, inorganic, and biochemistry and their application to living systems. Satisfies the one-semester chemistry requirement for pre-nursing and pre-dental hygiene majors.",141,BIOC,Fundamentals of Biochemistry,Biochemistry,141990,"Pre: “C” or better in MATH 25, 26, 28, 29, 75X or higher.; Lecture Hours: 3",3
"Introduction to structure and functions of cells, tissues, organs, and systems of the human body. Topics related to physical fitness, nutrition, health, and disease. Not intended for science majors. Students who have received credit for or are currently enrolled in ZOOL 101 may not receive credit for BIOL 100.",100,BIOL,Human Biology,Biology,141990,Lecture Hours: 3,3
"Laboratory to accompany BIOL100 (Human Biology). Emphasizes the application of the scientific method, basic laboratory methods and procedures in biology, and facts and principles of human anatomy and physiology.",100L,BIOL,Human Biology Laboratory,Biology,141990,Pre: Credit for or registration in BIOL 100 or equivalent preparation or consent of instructor.; Lab Hours: 3,1
BIOL 101 introduces students to the process of science through the biological sciences including the historical development of scientific concepts and the interaction of society with science. BIOL 101 is primarily designed to serve non-science majors and presents a broad survey of biology with special emphasis on its relevance in our everyday lives.,101,BIOL,Biology and Society,Biology,141990,Lecture Hours: 3,3
